STATION;VALID_FROM;VALID_TO;ISSUE_ID;ISSUE_RELEVANCY;ISSUE DESCRIPTION;TESTED;TESTER;INPUT1;INPUT2;STATUS;COMMENTS
IV.MILZ..VHE;2008-02-26;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 46.53 s, table: 40.00 s
IV.MILZ..VHN;2008-02-26;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 46.53 s, table: 40.00 s
IV.MILZ..VHZ;2008-02-26;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 46.53 s, table: 40.00 s
IV.MMGO..HHE;2021-02-19;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 122.60 s, table: 100.00 s
IV.MMGO..HHN;2021-02-19;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 122.60 s, table: 100.00 s
IV.MMGO..HHZ;2021-02-19;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 122.60 s, table: 100.00 s
IV.MMN..VHE;2009-06-24;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 46.53 s, table: 40.00 s
IV.MMN..VHN;2009-06-24;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 46.53 s, table: 40.00 s
IV.MMN..VHZ;2009-06-24;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 46.53 s, table: 40.00 s
IV.MODE..BHE;2007-10-18;2007-12-06;4.06;4;metadata - channel band confusion in broadband and short-period;240523;LV:lv_codes;META::240521;;found:240523;band B -> S (sr: 50.0 Hz, corner period: 0.22 s)
IV.MODE..BHN;2007-10-18;2007-12-06;4.06;4;metadata - channel band confusion in broadband and short-period;240523;LV:lv_codes;META::240521;;found:240523;band B -> S (sr: 50.0 Hz, corner period: 0.22 s)
IV.MODE..BHZ;2007-10-18;2007-12-06;4.06;4;metadata - channel band confusion in broadband and short-period;240523;LV:lv_codes;META::240521;;found:240523;band B -> S (sr: 50.0 Hz, corner period: 0.22 s)
IV.MODR..VHE;2009-05-13;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 46.53 s, table: 40.00 s
IV.MODR..VHN;2009-05-13;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 46.53 s, table: 40.00 s
IV.MODR..VHZ;2009-05-13;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 46.53 s, table: 40.00 s
IV.MOMA..VHE;2011-08-08;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 46.53 s, table: 40.00 s
IV.MOMA..VHN;2011-08-08;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 46.53 s, table: 40.00 s
IV.MOMA..VHZ;2011-08-08;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 46.53 s, table: 40.00 s
IV.MONC..VHE;2005-01-13;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 46.53 s, table: 40.00 s
IV.MONC..VHN;2005-01-13;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 46.53 s, table: 40.00 s
IV.MONC..VHZ;2005-01-13;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 46.53 s, table: 40.00 s
IV.MPAZ..VHE;2023-04-05;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 46.53 s, table: 40.00 s
IV.MPAZ..VHN;2023-04-05;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 46.53 s, table: 40.00 s
IV.MPAZ..VHZ;2023-04-05;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 46.53 s, table: 40.00 s
IV.MPG..BHE;2007-10-23;2007-12-17;4.06;4;metadata - channel band confusion in broadband and short-period;240523;LV:lv_codes;META::240521;;found:240523;band B -> S (sr: 50.0 Hz, corner period: 4.85 s)
IV.MPG..BHN;2007-10-23;2007-12-17;4.06;4;metadata - channel band confusion in broadband and short-period;240523;LV:lv_codes;META::240521;;found:240523;band B -> S (sr: 50.0 Hz, corner period: 4.85 s)
IV.MPG..BHZ;2007-10-23;2007-12-17;4.06;4;metadata - channel band confusion in broadband and short-period;240523;LV:lv_codes;META::240521;;found:240523;band B -> S (sr: 50.0 Hz, corner period: 4.85 s)
IV.MPG..EHZ;2005-11-21;2005-12-13;4.05;3;metadata - incorrect channel band due to sampling rate;240523;LV:lv_codes;META::240521;;found:240523;band E -> S (sr: 50.0 Hz, corner period: 1.01 s)
IV.MPG..SHE;2017-06-13;2019-07-02;4.06;4;metadata - channel band confusion in broadband and short-period;240523;LV:lv_codes;META::240521;;found:240523;band S -> B (sr: 50.0 Hz, corner period: 20.29 s)
IV.MPG..SHN;2017-06-13;2019-07-02;4.06;4;metadata - channel band confusion in broadband and short-period;240523;LV:lv_codes;META::240521;;found:240523;band S -> B (sr: 50.0 Hz, corner period: 20.29 s)
IV.MPG..SHZ;2017-06-13;2019-07-02;4.06;4;metadata - channel band confusion in broadband and short-period;240523;LV:lv_codes;META::240521;;found:240523;band S -> B (sr: 50.0 Hz, corner period: 20.29 s)
IV.MPNC..VHE;2023-03-30;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 46.53 s, table: 40.00 s
IV.MPNC..VHN;2023-03-30;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 46.53 s, table: 40.00 s
IV.MPNC..VHZ;2023-03-30;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 46.53 s, table: 40.00 s
IV.MRGE..VHE;2005-09-08;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 46.53 s, table: 40.00 s
IV.MRGE..VHN;2005-09-08;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 46.53 s, table: 40.00 s
IV.MRGE..VHZ;2005-09-08;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 46.53 s, table: 40.00 s
IV.MRLC..BHE;2023-07-28;2023-07-28;4.05;3;metadata - incorrect channel band due to sampling rate;240523;LV:lv_codes;META::240521;;found:240523;band B -> H (sr: 100.0 Hz, corner period: 40.52 s)
IV.MRLC..BHN;2023-07-28;2023-07-28;4.05;3;metadata - incorrect channel band due to sampling rate;240523;LV:lv_codes;META::240521;;found:240523;band B -> H (sr: 100.0 Hz, corner period: 40.52 s)
IV.MRLC..BHZ;2023-07-28;2023-07-28;4.05;3;metadata - incorrect channel band due to sampling rate;240523;LV:lv_codes;META::240521;;found:240523;band B -> H (sr: 100.0 Hz, corner period: 40.52 s)
IV.MRLC..LHE;2023-07-28;2023-07-28;4.05;3;metadata - incorrect channel band due to sampling rate;240523;LV:lv_codes;META::240521;;found:240523;band L -> H (sr: 100.0 Hz, corner period: 40.52 s)
IV.MRLC..LHN;2023-07-28;2023-07-28;4.05;3;metadata - incorrect channel band due to sampling rate;240523;LV:lv_codes;META::240521;;found:240523;band L -> H (sr: 100.0 Hz, corner period: 40.52 s)
IV.MRLC..LHZ;2023-07-28;2023-07-28;4.05;3;metadata - incorrect channel band due to sampling rate;240523;LV:lv_codes;META::240521;;found:240523;band L -> H (sr: 100.0 Hz, corner period: 40.52 s)
IV.MRLC..VHE;2023-07-28;2023-07-28;4.05;3;metadata - incorrect channel band due to sampling rate;240523;LV:lv_codes;META::240521;;found:240523;band V -> H (sr: 100.0 Hz, corner period: 40.52 s)
IV.MRLC..VHN;2023-07-28;2023-07-28;4.05;3;metadata - incorrect channel band due to sampling rate;240523;LV:lv_codes;META::240521;;found:240523;band V -> H (sr: 100.0 Hz, corner period: 40.52 s)
IV.MRLC..VHZ;2023-07-28;2023-07-28;4.05;3;metadata - incorrect channel band due to sampling rate;240523;LV:lv_codes;META::240521;;found:240523;band V -> H (sr: 100.0 Hz, corner period: 40.52 s)
IV.MSAG..VHE;2006-05-25;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 46.53 s, table: 40.00 s
IV.MSAG..VHN;2006-05-25;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 46.53 s, table: 40.00 s
IV.MSAG..VHZ;2006-05-25;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 46.53 s, table: 40.00 s
IV.MSFR..VHE;2023-03-29;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 46.53 s, table: 40.00 s
IV.MSFR..VHN;2023-03-29;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 46.53 s, table: 40.00 s
IV.MSFR..VHZ;2023-03-29;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 46.53 s, table: 40.00 s
IV.MSSA..BHE;2021-02-02;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 40.52 s, table: 240.00 s
IV.MSSA..BHN;2021-02-02;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 40.52 s, table: 240.00 s
IV.MSSA..BHZ;2021-02-02;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 40.52 s, table: 240.00 s
IV.MSSA..HHE;2021-02-02;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 40.52 s, table: 240.00 s
IV.MSSA..HHN;2021-02-02;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 40.52 s, table: 240.00 s
IV.MSSA..HHZ;2021-02-02;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 40.52 s, table: 240.00 s
IV.MSSA..LHE;2021-02-02;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 40.52 s, table: 240.00 s
IV.MSSA..LHN;2021-02-02;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 40.52 s, table: 240.00 s
IV.MSSA..LHZ;2021-02-02;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 40.52 s, table: 240.00 s
IV.MSSA..VHE;2021-02-02;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 46.53 s, table: 240.00 s
IV.MSSA..VHN;2021-02-02;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 46.53 s, table: 240.00 s
IV.MSSA..VHZ;2021-02-02;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 46.53 s, table: 240.00 s
IV.MTCE..EHE;2003-03-01;2005-04-20;4.05;3;metadata - incorrect channel band due to sampling rate;240523;LV:lv_codes;META::240521;;found:240523;band E -> S (sr: 50.0 Hz, corner period: 4.85 s)
IV.MTCE..EHE;2005-04-20;2005-06-10;4.06;4;metadata - channel band confusion in broadband and short-period;240523;LV:lv_codes;META::240521;;found:240523;band E -> B (sr: 50.0 Hz, corner period: 40.52 s)
IV.MTCE..EHN;2003-03-01;2005-04-20;4.05;3;metadata - incorrect channel band due to sampling rate;240523;LV:lv_codes;META::240521;;found:240523;band E -> S (sr: 50.0 Hz, corner period: 4.85 s)
IV.MTCE..EHN;2005-04-20;2005-06-10;4.06;4;metadata - channel band confusion in broadband and short-period;240523;LV:lv_codes;META::240521;;found:240523;band E -> B (sr: 50.0 Hz, corner period: 40.52 s)
IV.MTCE..EHZ;2003-03-01;2005-04-20;4.05;3;metadata - incorrect channel band due to sampling rate;240523;LV:lv_codes;META::240521;;found:240523;band E -> S (sr: 50.0 Hz, corner period: 4.85 s)
IV.MTCE..EHZ;2005-04-20;2005-06-10;4.06;4;metadata - channel band confusion in broadband and short-period;240523;LV:lv_codes;META::240521;;found:240523;band E -> B (sr: 50.0 Hz, corner period: 40.52 s)
IV.MTCE..VHE;2018-09-27;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 46.53 s, table: 40.00 s
IV.MTCE..VHN;2018-09-27;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 46.53 s, table: 40.00 s
IV.MTCE..VHZ;2018-09-27;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 46.53 s, table: 40.00 s
IV.MTGR..HHE;2020-09-22;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 40.52 s, table: 30.00 s
IV.MTGR..HHN;2020-09-22;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 40.52 s, table: 30.00 s
IV.MTGR..HHZ;2020-09-22;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 40.52 s, table: 30.00 s
IV.MTRZ..VHE;2019-10-08;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 46.53 s, table: 40.00 s
IV.MTRZ..VHN;2019-10-08;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 46.53 s, table: 40.00 s
IV.MTRZ..VHZ;2019-10-08;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 46.53 s, table: 40.00 s
IV.MTSN..HHE;2021-04-30;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 117.07 s, table: 40.00 s
IV.MTSN..HHN;2021-04-30;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 117.07 s, table: 40.00 s
IV.MTSN..HHZ;2021-04-30;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 117.07 s, table: 40.00 s
IV.MTTG..VHE;2007-01-24;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 46.53 s, table: 40.00 s
IV.MTTG..VHN;2007-01-24;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 46.53 s, table: 40.00 s
IV.MTTG..VHZ;2007-01-24;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 46.53 s, table: 40.00 s
IV.MURB..VHE;2010-04-15;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 46.53 s, table: 40.00 s
IV.MURB..VHN;2010-04-15;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 46.53 s, table: 40.00 s
IV.MURB..VHZ;2010-04-15;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 46.53 s, table: 40.00 s
IV.NOV..VHE;2022-05-17;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 46.53 s, table: 40.00 s
IV.NOV..VHN;2022-05-17;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 46.53 s, table: 40.00 s
